rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,point_id,x,y,z,range,velocity,doppler_bin,bearing,intensity
1596087177175870726,,12572,,1596087177,175293359,"""ti_mmwave""",0,7.84375,-0.5078125,1.84375,9.9090051651,0.0,8,-3.70421862602,28.350561142
1596087177205783446,,12573,,1596087177,205348789,"""ti_mmwave""",0,7.8359375,-0.5078125,1.8828125,9.9090051651,0.0,8,-3.70790147781,28.3758850098
1596087177240557376,,12574,,1596087177,240275908,"""ti_mmwave""",0,7.8359375,-0.5078125,1.875,9.9090051651,0.0,8,-3.70790147781,28.2994670868
1596087177275711088,,12575,,1596087177,275283925,"""ti_mmwave""",0,7.828125,-0.5078125,1.921875,9.9090051651,0.0,8,-3.71159172058,28.2736930847
1596087177305933600,,12576,,1596087177,305355198,"""ti_mmwave""",0,7.8203125,-0.5078125,1.9453125,9.9090051651,0.0,8,-3.71528911591,28.2477645874
1596087177340949230,,12577,,1596087177,340526263,"""ti_mmwave""",0,7.8125,-0.5078125,1.9609375,9.9090051651,0.0,8,-3.71899414062,28.2801513672
1596087177375932015,,12578,,1596087177,375502350,"""ti_mmwave""",0,7.8046875,-0.5078125,2.0,9.9090051651,0.0,8,-3.7227063179,28.2477645874
1596087177406001553,,12579,,1596087177,405414750,"""ti_mmwave""",0,7.8046875,-0.5078125,1.9921875,9.9090051651,0.0,8,-3.7227063179,28.3058872223
1596087177440866670,,12580,,1596087177,440525643,"""ti_mmwave""",0,7.8046875,-0.5078125,2.0,9.9090051651,0.0,8,-3.7227063179,28.2736930847
1596087177475886035,,12581,,1596087177,475574530,"""ti_mmwave""",0,7.8125,-0.5078125,1.9765625,9.9090051651,0.0,8,-3.71899414062,28.2477645874
1596087177506000109,,12582,,1596087177,505447406,"""ti_mmwave""",0,7.8125,-0.5078125,1.9921875,9.9090051651,0.0,8,-3.71899414062,28.2736930847
1596087177540780756,,12583,,1596087177,540379746,"""ti_mmwave""",0,7.78125,-0.5078125,2.09375,9.9090051651,0.0,8,-3.73388767242,28.1888542175
1596087177575797672,,12584,,1596087177,575367868,"""ti_mmwave""",0,7.7890625,-0.5078125,2.0546875,9.9090051651,0.0,8,-3.73015332222,28.2151355743
1596087177605947922,,12585,,1596087177,605394943,"""ti_mmwave""",0,7.8125,-0.5078125,1.9921875,9.9090051651,0.0,8,-3.71899414062,28.2216815948
1596087177640910518,,12586,,1596087177,640388455,"""ti_mmwave""",0,7.8046875,-0.5078125,1.9921875,9.9090051651,0.0,8,-3.7227063179,28.2736930847
1596087177675961564,,12587,,1596087177,675536317,"""ti_mmwave""",0,7.8203125,-0.5078125,1.9453125,9.9090051651,0.0,8,-3.71528911591,28.2542610168
1596087177705874045,,12588,,1596087177,705328682,"""ti_mmwave""",0,7.828125,-0.5078125,1.90625,9.9090051651,0.0,8,-3.71159172058,28.3058872223
1596087177741054769,,12589,,1596087177,740457692,"""ti_mmwave""",0,7.828125,-0.5078125,1.9296875,9.9090051651,0.0,8,-3.71159172058,28.2412586212
1596087177775993953,,12590,,1596087177,775394981,"""ti_mmwave""",0,7.8125,-0.5078125,1.984375,9.9090051651,0.0,8,-3.71899414062,28.2994670868
1596087177805884554,,12591,,1596087177,805279693,"""ti_mmwave""",0,7.8125,-0.5078125,1.9765625,9.9090051651,0.0,8,-3.71899414062,28.2994670868
1596087177841599938,,12592,,1596087177,840647050,"""ti_mmwave""",0,7.8359375,-0.5078125,1.890625,9.9090051651,0.0,8,-3.70790147781,28.3314704895
1596087177875879831,,12593,,1596087177,875426595,"""ti_mmwave""",0,7.84375,-0.5078125,1.8515625,9.9090051651,0.0,8,-3.70421862602,28.2607479095
1596087177906763866,,12594,,1596087177,905525003,"""ti_mmwave""",0,7.84375,-0.5078125,1.859375,9.9090051651,0.0,8,-3.70421862602,28.3442077637
1596087177942130300,,12595,,1596087177,940278590,"""ti_mmwave""",0,7.84375,-0.5078125,1.8515625,9.9090051651,0.0,8,-3.70421862602,28.350561142
