rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,point_id,x,y,z,range,velocity,doppler_bin,bearing,intensity
1596079139051816805,,141981,,1596079139,51052514,"""ti_mmwave""",0,7.7109375,-0.25,2.375,9.9090051651,0.0,8,-1.85696363449,29.7589111328
1596079139086797272,,141982,,1596079139,86226050,"""ti_mmwave""",0,7.7109375,-0.25,2.3828125,9.9090051651,0.0,8,-1.85696363449,29.7635002136
1596079139121548819,,141983,,1596079139,121214254,"""ti_mmwave""",0,7.7109375,-0.25,2.3671875,9.9090051651,0.0,8,-1.85696363449,29.7726612091
1596079139151716834,,141984,,1596079139,151242241,"""ti_mmwave""",0,7.71875,-0.25,2.3671875,9.9090051651,0.0,8,-1.85508537292,29.7635002136
1596079139186465451,,141985,,1596079139,186004552,"""ti_mmwave""",0,7.703125,-0.0,2.4140625,9.9090051651,0.0,8,-0.0,29.6801567078
1596079139221428005,,141986,,1596079139,220931604,"""ti_mmwave""",0,7.7109375,-0.25,2.375,9.9090051651,0.0,8,-1.85696363449,29.6567192078
1596079139251485928,,141987,,1596079139,251080574,"""ti_mmwave""",0,7.7109375,-0.25,2.3828125,9.9090051651,0.0,8,-1.85696363449,29.7266559601
1596079139286503886,,141988,,1596079139,286095394,"""ti_mmwave""",0,7.7109375,-0.25,2.3828125,9.9090051651,0.0,8,-1.85696363449,29.7266559601
1596079139321459946,,141989,,1596079139,321123234,"""ti_mmwave""",0,7.7109375,-0.25,2.3828125,9.9090051651,0.0,8,-1.85696363449,29.7173957825
1596079139351558705,,141990,,1596079139,351103504,"""ti_mmwave""",0,7.7109375,-0.25,2.375,9.9090051651,0.0,8,-1.85696363449,29.6473083496
1596079139386453279,,141991,,1596079139,385973255,"""ti_mmwave""",0,7.703125,-0.0,2.421875,9.9090051651,0.0,8,-0.0,29.6754798889
1596079139421648268,,141992,,1596079139,421026543,"""ti_mmwave""",0,7.7109375,-0.25,2.3828125,9.9090051651,0.0,8,-1.85696363449,29.7173957825
1596079139451390397,,141993,,1596079139,451001647,"""ti_mmwave""",0,7.7109375,-0.25,2.375,9.9090051651,0.0,8,-1.85696363449,29.7451171875
1596079139486498470,,141994,,1596079139,485947696,"""ti_mmwave""",0,7.7109375,-0.25,2.375,9.9090051651,0.0,8,-1.85696363449,29.7680835724
1596079139521720023,,141995,,1596079139,521139242,"""ti_mmwave""",0,7.7109375,-0.25,2.375,9.9090051651,0.0,8,-1.85696363449,29.7726612091
1596079139553896691,,141996,,1596079139,551017254,"""ti_mmwave""",0,7.7109375,-0.25,2.3828125,9.9090051651,0.0,8,-1.85696363449,29.7680835724
1596079139586525239,,141997,,1596079139,585973712,"""ti_mmwave""",0,7.7109375,-0.25,2.375,9.9090051651,0.0,8,-1.85696363449,29.7680835724
1596079139621333843,,141998,,1596079139,620955574,"""ti_mmwave""",0,7.7109375,-0.25,2.3828125,9.9090051651,0.0,8,-1.85696363449,29.7451171875
