rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,point_id,x,y,z,range,velocity,doppler_bin,bearing,intensity
1596079302924711312,,147106,,1596079302,924111089,"""ti_mmwave""",0,10.53125,-0.3515625,3.6640625,13.692442894,0.0,8,-1.91198277473,27.3719272614
1596079302959715951,,147107,,1596079302,959137877,"""ti_mmwave""",0,10.5390625,-0.3515625,3.6484375,13.692442894,0.0,8,-1.91056656837,27.3639640808
1596079302989596380,,147108,,1596079302,989047048,"""ti_mmwave""",0,10.515625,-0.0,3.7265625,13.692442894,0.0,8,-0.0,27.3719272614
1596079303024653791,,147109,,1596079303,24186966,"""ti_mmwave""",0,10.515625,-0.0,3.7265625,13.692442894,0.0,8,-0.0,27.3798732758
1596079303059615106,,147110,,1596079303,59151730,"""ti_mmwave""",0,10.5078125,-0.0,3.75,13.692442894,0.0,8,-0.0,27.3639640808
1596079303089463450,,147111,,1596079303,89056357,"""ti_mmwave""",0,10.5078125,-0.0,3.7421875,13.692442894,0.0,8,-0.0,27.3158874512
1596079303124665234,,147112,,1596079303,124157609,"""ti_mmwave""",0,10.53125,-0.3515625,3.65625,13.692442894,0.0,8,-1.91198277473,27.3399925232
1596079303159485186,,147113,,1596079303,159086792,"""ti_mmwave""",0,10.53125,-0.3515625,3.671875,13.692442894,0.0,8,-1.91198277473,27.3479976654
1596079303189282306,,147114,,1596079303,188867553,"""ti_mmwave""",0,10.5234375,-0.3515625,3.6953125,13.692442894,0.0,8,-1.91340124607,27.3479976654
1596079303224422237,,147115,,1596079303,224036198,"""ti_mmwave""",0,10.53125,-0.3515625,3.65625,13.692442894,0.0,8,-1.91198277473,27.3319721222
1596079303259603821,,147116,,1596079303,259187119,"""ti_mmwave""",0,10.5234375,-0.0,3.7109375,13.692442894,0.0,8,-0.0,27.3399925232
1596079303289524527,,147117,,1596079303,289065365,"""ti_mmwave""",0,10.5234375,-0.0,3.703125,13.692442894,0.0,8,-0.0,27.3639640808
1596079303324441521,,147118,,1596079303,324012616,"""ti_mmwave""",0,10.515625,-0.0,3.7265625,13.692442894,0.0,8,-0.0,27.3798732758
1596079303359590853,,147119,,1596079303,359036041,"""ti_mmwave""",0,10.515625,-0.0,3.71875,13.692442894,0.0,8,-0.0,27.3639640808
1596079303389557147,,147120,,1596079303,388956546,"""ti_mmwave""",0,10.5234375,-0.3515625,3.6875,13.692442894,0.0,8,-1.91340124607,27.3878059387
1596079303424978819,,147121,,1596079303,424096477,"""ti_mmwave""",0,10.5234375,-0.3515625,3.6875,13.692442894,0.0,8,-1.91340124607,27.3798732758
1596079303459689627,,147122,,1596079303,459106956,"""ti_mmwave""",0,10.5234375,-0.0,3.703125,13.692442894,0.0,8,-0.0,27.3639640808
1596079303490211423,,147123,,1596079303,489108076,"""ti_mmwave""",0,10.515625,-0.0,3.7265625,13.692442894,0.0,8,-0.0,27.3559894562
1596079303524291221,,147124,,1596079303,523882628,"""ti_mmwave""",0,10.515625,-0.0,3.734375,13.692442894,0.0,8,-0.0,27.3639640808
1596079303559141934,,147125,,1596079303,558861000,"""ti_mmwave""",0,10.53125,-0.0,3.6953125,13.692442894,0.0,8,-0.0,27.3158874512
1596079303589636166,,147126,,1596079303,588993276,"""ti_mmwave""",0,10.53125,-0.3515625,3.671875,13.692442894,0.0,8,-1.91198277473,27.3559894562
1596079303624151918,,147127,,1596079303,623876922,"""ti_mmwave""",0,10.53125,-0.3515625,3.6796875,13.692442894,0.0,8,-1.91198277473,27.3798732758
1596079303659612450,,147128,,1596079303,659120009,"""ti_mmwave""",0,10.5234375,-0.3515625,3.6953125,13.692442894,0.0,8,-1.91340124607,27.3719272614
1596079303689274959,,147129,,1596079303,688900609,"""ti_mmwave""",0,10.5234375,-0.3515625,3.6953125,13.692442894,0.0,8,-1.91340124607,27.3957233429
1596079303724566991,,147130,,1596079303,724144282,"""ti_mmwave""",0,10.53125,-0.3515625,3.6640625,13.692442894,0.0,8,-1.91198277473,27.3798732758
1596079303759553478,,147131,,1596079303,759086530,"""ti_mmwave""",0,10.53125,-0.3515625,3.671875,13.692442894,0.0,8,-1.91198277473,27.3639640808
1596079303789326471,,147132,,1596079303,788942564,"""ti_mmwave""",0,10.515625,-0.0,3.734375,13.692442894,0.0,8,-0.0,27.3158874512
1596079303824375749,,147133,,1596079303,823996155,"""ti_mmwave""",0,10.515625,-0.0,3.734375,13.692442894,0.0,8,-0.0,27.3719272614
