rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,point_id,x,y,z,range,velocity,doppler_bin,bearing,intensity
1596090175915960957,,32691,,1596090175,915348540,"""ti_mmwave""",0,11.0859375,5.0625,5.8125,16.5750637054,0.0,8,24.5442657471,26.1278381348
1596090175950924088,,32692,,1596090175,950374018,"""ti_mmwave""",0,11.1015625,5.0625,5.796875,16.5750637054,0.0,8,24.5137882233,26.1489715576
1596090175980879494,,32693,,1596090175,980357318,"""ti_mmwave""",0,10.984375,5.484375,5.625,16.5750637054,0.0,8,26.5324420929,26.0959434509
1596090176015806320,,32694,,1596090176,15352774,"""ti_mmwave""",0,11.078125,5.0625,5.8359375,16.5750637054,0.0,8,24.5595321655,26.1278381348
1596090176050837004,,32695,,1596090176,50510109,"""ti_mmwave""",0,11.078125,5.0625,5.8359375,16.5750637054,0.0,8,24.5595321655,26.1384181976
1596090176080825627,,32696,,1596090176,80429958,"""ti_mmwave""",0,11.09375,5.0625,5.8046875,16.5750637054,0.0,8,24.5290184021,26.1489715576
1596090176115654842,,32697,,1596090176,115358589,"""ti_mmwave""",0,11.0390625,5.0625,5.9140625,16.5750637054,0.0,8,24.6361312866,26.1384181976
1596090176150953497,,32698,,1596090176,150572703,"""ti_mmwave""",0,11.0859375,5.0625,5.8203125,16.5750637054,0.0,8,24.5442657471,26.1172332764
1596090176180792383,,32699,,1596090176,180513861,"""ti_mmwave""",0,11.0859375,5.0625,5.828125,16.5750637054,0.0,8,24.5442657471,26.1489715576
1596090176216086017,,32700,,1596090176,215608012,"""ti_mmwave""",0,11.09375,5.0625,5.796875,16.5750637054,0.0,8,24.5290184021,26.1595001221
1596090176251056328,,32701,,1596090176,250551735,"""ti_mmwave""",0,11.0859375,5.0625,5.8203125,16.5750637054,0.0,8,24.5442657471,26.1489715576
1596090176280933930,,32702,,1596090176,280551654,"""ti_mmwave""",0,10.96875,5.484375,5.65625,16.5750637054,0.0,8,26.5650501251,26.0959434509
1596090176315941824,,32703,,1596090176,315512015,"""ti_mmwave""",0,11.0859375,5.0625,5.828125,16.5750637054,0.0,8,24.5442657471,26.170003891
1596090176350747855,,32704,,1596090176,350304489,"""ti_mmwave""",0,11.0546875,5.0625,5.875,16.5750637054,0.0,8,24.6054363251,26.170003891
1596090176380933693,,32705,,1596090176,380511315,"""ti_mmwave""",0,11.1171875,5.0625,5.765625,16.5750637054,0.0,8,24.483379364,26.1489715576
1596090176415924226,,32706,,1596090176,415520429,"""ti_mmwave""",0,11.1171875,5.0625,5.765625,16.5750637054,0.0,8,24.483379364,26.1489715576
1596090176451052564,,32707,,1596090176,450526130,"""ti_mmwave""",0,11.09375,5.0625,5.8046875,16.5750637054,0.0,8,24.5290184021,26.1595001221
